波长,5:30,6:30,7:30,8:30,9:30,10:30,11:30,12:30,13:30,14:30,15:30,16:30,17:30,18:30,19:30
485(mW/m2/nm),1.304518000000000,1.284458000000000,1.264398000000000,1.244338000000000,1.333981750000000,1.423625500000000,1.513269250000000,1.602913000000000,1.512506750000000,1.422100500000000,1.331694250000000,1.241288000000000,0.862226666666667,0.483165333333333,0.104104000000000
486(mW/m2/nm),1.299325000000000,1.279491666666670,1.259658333333330,1.239825000000000,1.328040250000000,1.416255500000000,1.504470750000000,1.592686000000000,1.503487500000000,1.414289000000000,1.325090500000000,1.235892000000000,0.858881666666667,0.481871333333333,0.104861000000000
487(mW/m2/nm),1.293588000000000,1.273991333333330,1.254394666666670,1.234798000000000,1.321533250000000,1.408268500000000,1.495003750000000,1.581739000000000,1.493797000000000,1.405855000000000,1.317913000000000,1.229971000000000,0.855177000000000,0.480383000000000,0.105589000000000
488(mW/m2/nm),1.289082000000000,1.269688333333330,1.250294666666670,1.230901000000000,1.316716750000000,1.402532500000000,1.488348250000000,1.574164000000000,1.487013000000000,1.399862000000000,1.312711000000000,1.225560000000000,0.852521000000000,0.479482000000000,0.106443000000000
489(mW/m2/nm),1.284382000000000,1.265182333333330,1.245982666666670,1.226783000000000,1.312035500000000,1.397288000000000,1.482540500000000,1.567793000000000,1.481151250000000,1.394509500000000,1.307867750000000,1.221226000000000,0.849917000000000,0.478608000000000,0.107299000000000
490(mW/m2/nm),1.280741000000000,1.261674333333330,1.242607666666670,1.223541000000000,1.308414250000000,1.393287500000000,1.478160750000000,1.563034000000000,1.476801500000000,1.390569000000000,1.304336500000000,1.218104000000000,0.848141333333333,0.478178666666667,0.108216000000000
491(mW/m2/nm),1.289620000000000,1.270176000000000,1.250732000000000,1.231288000000000,1.317418750000000,1.403549500000000,1.489680250000000,1.575811000000000,1.488937750000000,1.402064500000000,1.315191250000000,1.228318000000000,0.855525333333333,0.482732666666667,0.109940000000000
492(mW/m2/nm),1.299104000000000,1.279269666666670,1.259435333333330,1.239601000000000,1.327040500000000,1.414480000000000,1.501919500000000,1.589359000000000,1.501803500000000,1.414248000000000,1.326692500000000,1.239137000000000,0.863335000000000,0.487533000000000,0.111731000000000
493(mW/m2/nm),1.308423000000000,1.288614333333330,1.268805666666670,1.248997000000000,1.337172000000000,1.425347000000000,1.513522000000000,1.601697000000000,1.513429750000000,1.425162500000000,1.336895250000000,1.248628000000000,0.870199333333333,0.491770666666667,0.113342000000000
494(mW/m2/nm),1.318119000000000,1.298523666666670,1.278928333333330,1.259333000000000,1.348009750000000,1.436686500000000,1.525363250000000,1.614040000000000,1.525015750000000,1.435991500000000,1.346967250000000,1.257943000000000,0.876934333333333,0.495925666666667,0.114917000000000
495(mW/m2/nm),1.326240000000000,1.306793333333330,1.287346666666670,1.267900000000000,1.356656500000000,1.445413000000000,1.534169500000000,1.622926000000000,1.533534000000000,1.444142000000000,1.354750000000000,1.265358000000000,0.882362000000000,0.499366000000000,0.116370000000000
496(mW/m2/nm),1.326029000000000,1.306586666666670,1.287144333333330,1.267702000000000,1.355063500000000,1.442425000000000,1.529786500000000,1.617148000000000,1.528777000000000,1.440406000000000,1.352035000000000,1.263664000000000,0.881480000000000,0.499296000000000,0.117112000000000
497(mW/m2/nm),1.325711000000000,1.306274333333330,1.286837666666670,1.267401000000000,1.353343750000000,1.439286500000000,1.525229250000000,1.611172000000000,1.523841250000000,1.436510500000000,1.349179750000000,1.261849000000000,0.880517333333333,0.499185666666667,0.117854000000000
498(mW/m2/nm),1.325126000000000,1.305579666666670,1.286033333333330,1.266487000000000,1.351977750000000,1.437468500000000,1.522959250000000,1.608450000000000,1.521056750000000,1.433663500000000,1.346270250000000,1.258877000000000,0.878680000000000,0.498483000000000,0.118286000000000
499(mW/m2/nm),1.323106000000000,1.303446333333330,1.283786666666670,1.264127000000000,1.349273250000000,1.434419500000000,1.519565750000000,1.604712000000000,1.517120500000000,1.429529000000000,1.341937500000000,1.254346000000000,0.875742000000000,0.497138000000000,0.118534000000000
500(mW/m2/nm),1.319443000000000,1.300060333333330,1.280677666666670,1.261295000000000,1.345608250000000,1.429921500000000,1.514234750000000,1.598548000000000,1.511678250000000,1.424808500000000,1.337938750000000,1.251069000000000,0.873582666666667,0.496096333333333,0.118610000000000
501(mW/m2/nm),1.316679000000000,1.298093000000000,1.279507000000000,1.260921000000000,1.343899250000000,1.426877500000000,1.509855750000000,1.592834000000000,1.507808250000000,1.422782500000000,1.337756750000000,1.252731000000000,0.874732666666667,0.496734333333333,0.118736000000000
502(mW/m2/nm),1.313756000000000,1.295978666666670,1.278201333333330,1.260424000000000,1.342042000000000,1.423660000000000,1.505278000000000,1.586896000000000,1.503746500000000,1.420597000000000,1.337447500000000,1.254298000000000,0.875815666666667,0.497333333333333,0.118851000000000
503(mW/m2/nm),1.312277000000000,1.294289000000000,1.276301000000000,1.258313000000000,1.340743750000000,1.423174500000000,1.505605250000000,1.588036000000000,1.504075250000000,1.420114500000000,1.336153750000000,1.252193000000000,0.874533666666667,0.496874333333333,0.119215000000000
504(mW/m2/nm),1.309931000000000,1.291737000000000,1.273543000000000,1.255349000000000,1.338556500000000,1.421764000000000,1.504971500000000,1.588179000000000,1.503441750000000,1.418704500000000,1.333967250000000,1.249230000000000,0.872654666666667,0.496079333333333,0.119504000000000
505(mW/m2/nm),1.311547000000000,1.293320000000000,1.275093000000000,1.256866000000000,1.339951500000000,1.423037000000000,1.506122500000000,1.589208000000000,1.504690000000000,1.420172000000000,1.335654000000000,1.251136000000000,0.874084333333333,0.497032666666667,0.119981000000000
506(mW/m2/nm),1.313853000000000,1.295746000000000,1.277639000000000,1.259532000000000,1.341718500000000,1.423905000000000,1.506091500000000,1.588278000000000,1.504827750000000,1.421377500000000,1.337927250000000,1.254477000000000,0.876449333333333,0.498421666666667,0.120394000000000
507(mW/m2/nm),1.315544000000000,1.297434000000000,1.279324000000000,1.261214000000000,1.342778000000000,1.424342000000000,1.505906000000000,1.587470000000000,1.504763000000000,1.422056000000000,1.339349000000000,1.256642000000000,0.878057666666667,0.499473333333333,0.120889000000000
508(mW/m2/nm),1.319831000000000,1.301081333333330,1.282331666666670,1.263582000000000,1.346121250000000,1.428660500000000,1.511199750000000,1.593739000000000,1.509954000000000,1.426169000000000,1.342384000000000,1.258599000000000,0.879817666666667,0.501036333333333,0.122255000000000
509(mW/m2/nm),1.324452000000000,1.305053333333330,1.285654666666670,1.266256000000000,1.349797250000000,1.433338500000000,1.516879750000000,1.600421000000000,1.515529750000000,1.430638500000000,1.345747250000000,1.260856000000000,0.881790666666667,0.502725333333333,0.123660000000000
510(mW/m2/nm),1.325646000000000,1.306436666666670,1.287227333333330,1.268018000000000,1.350555750000000,1.433093500000000,1.515631250000000,1.598169000000000,1.513893000000000,1.429617000000000,1.345341000000000,1.261065000000000,0.882438000000000,0.503811000000000,0.125184000000000
511(mW/m2/nm),1.322789000000000,1.304049000000000,1.285309000000000,1.266569000000000,1.347352250000000,1.428135500000000,1.508918750000000,1.589702000000000,1.506717750000000,1.423733500000000,1.340749250000000,1.257765000000000,0.880657333333333,0.503549666666667,0.126442000000000
512(mW/m2/nm),1.315400000000000,1.297059000000000,1.278718000000000,1.260377000000000,1.339267000000000,1.418157000000000,1.497047000000000,1.575937000000000,1.494562000000000,1.413187000000000,1.331812000000000,1.250437000000000,0.875987666666667,0.501538333333333,0.127089000000000
513(mW/m2/nm),1.305242000000000,1.287130333333330,1.269018666666670,1.250907000000000,1.327933500000000,1.404960000000000,1.481986500000000,1.559013000000000,1.479488250000000,1.399963500000000,1.320438750000000,1.240914000000000,0.869679333333334,0.498444666666667,0.127210000000000
514(mW/m2/nm),1.295014000000000,1.277133000000000,1.259252000000000,1.241371000000000,1.316523500000000,1.391676000000000,1.466828500000000,1.541981000000000,1.464317000000000,1.386653000000000,1.308989000000000,1.231325000000000,0.863326666666667,0.495328333333333,0.127330000000000
515(mW/m2/nm),1.283755000000000,1.266744666666670,1.249734333333330,1.232724000000000,1.307974000000000,1.383224000000000,1.458474000000000,1.533724000000000,1.456016000000000,1.378308000000000,1.300600000000000,1.222892000000000,0.857791333333333,0.492690666666667,0.127590000000000
516(mW/m2/nm),1.272286000000000,1.256154000000000,1.240022000000000,1.223890000000000,1.299232000000000,1.374574000000000,1.449916000000000,1.525258000000000,1.447511750000000,1.369765500000000,1.292019250000000,1.214273000000000,0.852127000000000,0.489981000000000,0.127835000000000
517(mW/m2/nm),1.267555000000000,1.251866333333330,1.236177666666670,1.220489000000000,1.295639750000000,1.370790500000000,1.445941250000000,1.521092000000000,1.443390500000000,1.365689000000000,1.287987500000000,1.210286000000000,0.849641000000000,0.488996000000000,0.128351000000000
518(mW/m2/nm),1.266878000000000,1.251361333333330,1.235844666666670,1.220328000000000,1.295097500000000,1.369867000000000,1.444636500000000,1.519406000000000,1.441813250000000,1.364220500000000,1.286627750000000,1.209035000000000,0.849030000000000,0.489025000000000,0.129020000000000
519(mW/m2/nm),1.268143000000000,1.252733666666670,1.237324333333330,1.221915000000000,1.296424250000000,1.370933500000000,1.445442750000000,1.519952000000000,1.442484000000000,1.365016000000000,1.287548000000000,1.210080000000000,0.850004333333333,0.489928666666667,0.129853000000000
520(mW/m2/nm),1.268949000000000,1.253517333333330,1.238085666666670,1.222654000000000,1.296903500000000,1.371153000000000,1.445402500000000,1.519652000000000,1.442766500000000,1.365881000000000,1.288995500000000,1.212110000000000,0.851581000000000,0.491052000000000,0.130523000000000
521(mW/m2/nm),1.269865000000000,1.254410000000000,1.238955000000000,1.223500000000000,1.297498000000000,1.371496000000000,1.445494000000000,1.519492000000000,1.443178500000000,1.366865000000000,1.290551500000000,1.214238000000000,0.853225333333333,0.492212666666667,0.131200000000000
522(mW/m2/nm),1.276127000000000,1.260201666666670,1.244276333333330,1.228351000000000,1.303033500000000,1.377716000000000,1.452398500000000,1.527081000000000,1.450025000000000,1.372969000000000,1.295913000000000,1.218857000000000,0.856662333333333,0.494467666666667,0.132273000000000
523(mW/m2/nm),1.283600000000000,1.267132666666670,1.250665333333330,1.234198000000000,1.309731250000000,1.385264500000000,1.460797750000000,1.536331000000000,1.458307500000000,1.380284000000000,1.302260500000000,1.224237000000000,0.860640000000000,0.497043000000000,0.133446000000000
524(mW/m2/nm),1.290970000000000,1.274359000000000,1.257748000000000,1.241137000000000,1.317384750000000,1.393632500000000,1.469880250000000,1.546128000000000,1.467477250000000,1.388826500000000,1.310175750000000,1.231525000000000,0.865874666666667,0.500224333333333,0.134574000000000
525(mW/m2/nm),1.296145000000000,1.279815333333330,1.263485666666670,1.247156000000000,1.323857500000000,1.400559000000000,1.477260500000000,1.553962000000000,1.475152000000000,1.396342000000000,1.317532000000000,1.238722000000000,0.870961333333334,0.503200666666667,0.135440000000000
526(mW/m2/nm),1.300774000000000,1.284660333333330,1.268546666666670,1.252433000000000,1.329414500000000,1.406396000000000,1.483377500000000,1.560359000000000,1.481494000000000,1.402629000000000,1.323764000000000,1.244899000000000,0.875328666666667,0.505758333333333,0.136188000000000
527(mW/m2/nm),1.308475000000000,1.292107000000000,1.275739000000000,1.259371000000000,1.335932750000000,1.412494500000000,1.489056250000000,1.565618000000000,1.486972500000000,1.408327000000000,1.329681500000000,1.251036000000000,0.879656333333333,0.508276666666667,0.136897000000000
528(mW/m2/nm),1.316981000000000,1.300348333333330,1.283715666666670,1.267083000000000,1.343271500000000,1.419460000000000,1.495648500000000,1.571837000000000,1.493362750000000,1.414888500000000,1.336414250000000,1.257940000000000,0.884523333333333,0.511106666666667,0.137690000000000
529(mW/m2/nm),1.319772000000000,1.303014333333330,1.286256666666670,1.269499000000000,1.345716750000000,1.421934500000000,1.498152250000000,1.574370000000000,1.495827250000000,1.417284500000000,1.338741750000000,1.260199000000000,0.886220000000000,0.512241000000000,0.138262000000000
530(mW/m2/nm),1.319650000000000,1.302823333333330,1.285996666666670,1.269170000000000,1.345453250000000,1.421736500000000,1.498019750000000,1.574303000000000,1.495702750000000,1.417102500000000,1.338502250000000,1.259902000000000,0.886145333333333,0.512388666666667,0.138632000000000
531(mW/m2/nm),1.322227000000000,1.305716333333330,1.289205666666670,1.272695000000000,1.349114750000000,1.425534500000000,1.501954250000000,1.578374000000000,1.499434000000000,1.420494000000000,1.341554000000000,1.262614000000000,0.888188666666667,0.513763333333333,0.139338000000000
532(mW/m2/nm),1.327840000000000,1.312155333333330,1.296470666666670,1.280786000000000,1.357406000000000,1.434026000000000,1.510646000000000,1.587266000000000,1.507646750000000,1.428027500000000,1.348408250000000,1.268789000000000,0.892669333333333,0.516549666666667,0.140430000000000
533(mW/m2/nm),1.333369000000000,1.318374666666670,1.303380333333330,1.288386000000000,1.365135250000000,1.441884500000000,1.518633750000000,1.595383000000000,1.515162250000000,1.434941500000000,1.354720750000000,1.274500000000000,0.896840000000000,0.519180000000000,0.141520000000000
534(mW/m2/nm),1.337717000000000,1.322048666666670,1.306380333333330,1.290712000000000,1.366822500000000,1.442933000000000,1.519043500000000,1.595154000000000,1.515143500000000,1.435133000000000,1.355122500000000,1.275112000000000,0.897605000000000,0.520098000000000,0.142591000000000
535(mW/m2/nm),1.342184000000000,1.325844000000000,1.309504000000000,1.293164000000000,1.368647500000000,1.444131000000000,1.519614500000000,1.595098000000000,1.515288000000000,1.435478000000000,1.355668000000000,1.275858000000000,0.898462000000000,0.521066000000000,0.143670000000000
536(mW/m2/nm),1.338415000000000,1.321773000000000,1.305131000000000,1.288489000000000,1.363650000000000,1.438811000000000,1.513972000000000,1.589133000000000,1.510252000000000,1.431371000000000,1.352490000000000,1.273609000000000,0.897095666666667,0.520582333333333,0.144069000000000
537(mW/m2/nm),1.334068000000000,1.317219333333330,1.300370666666670,1.283522000000000,1.358586000000000,1.433650000000000,1.508714000000000,1.583778000000000,1.505945000000000,1.428112000000000,1.350279000000000,1.272446000000000,0.896456666666667,0.520467333333333,0.144478000000000
538(mW/m2/nm),1.329579000000000,1.313015333333330,1.296451666666670,1.279888000000000,1.354844750000000,1.429801500000000,1.504758250000000,1.579715000000000,1.502168750000000,1.424622500000000,1.347076250000000,1.269530000000000,0.894681333333333,0.519832666666667,0.144984000000000
539(mW/m2/nm),1.325055000000000,1.309473666666670,1.293892333333330,1.278311000000000,1.353155000000000,1.427999000000000,1.502843000000000,1.577687000000000,1.499335000000000,1.420983000000000,1.342631000000000,1.264279000000000,0.891401000000000,0.518523000000000,0.145645000000000
540(mW/m2/nm),1.320774000000000,1.306065000000000,1.291356000000000,1.276647000000000,1.351335500000000,1.426024000000000,1.500712500000000,1.575401000000000,1.496370250000000,1.417339500000000,1.338308750000000,1.259278000000000,0.888265000000000,0.517252000000000,0.146239000000000
541(mW/m2/nm),1.322654000000000,1.307578000000000,1.292502000000000,1.277426000000000,1.351701500000000,1.425977000000000,1.500252500000000,1.574528000000000,1.495996750000000,1.417465500000000,1.338934250000000,1.260403000000000,0.889090333333333,0.517777666666667,0.146465000000000
542(mW/m2/nm),1.324984000000000,1.309531666666670,1.294079333333330,1.278627000000000,1.352509250000000,1.426391500000000,1.500273750000000,1.574156000000000,1.496104000000000,1.418052000000000,1.340000000000000,1.261948000000000,0.890212666666667,0.518477333333333,0.146742000000000
543(mW/m2/nm),1.323825000000000,1.308291333333330,1.292757666666670,1.277224000000000,1.351511500000000,1.425799000000000,1.500086500000000,1.574374000000000,1.496964500000000,1.419555000000000,1.342145500000000,1.264736000000000,0.892182000000000,0.519628000000000,0.147074000000000
544(mW/m2/nm),1.321120000000000,1.305601333333330,1.290082666666670,1.274564000000000,1.349482500000000,1.424401000000000,1.499319500000000,1.574238000000000,1.497551750000000,1.420865500000000,1.344179250000000,1.267493000000000,0.894120333333333,0.520747666666667,0.147375000000000
545(mW/m2/nm),1.323607000000000,1.307829000000000,1.292051000000000,1.276273000000000,1.351825750000000,1.427378500000000,1.502931250000000,1.578484000000000,1.501626750000000,1.424769500000000,1.347912250000000,1.271055000000000,0.896807000000000,0.522559000000000,0.148311000000000
546(mW/m2/nm),1.327108000000000,1.310799666666670,1.294491333333330,1.278183000000000,1.354060000000000,1.429937000000000,1.505814000000000,1.581691000000000,1.503874750000000,1.426058500000000,1.348242250000000,1.270426000000000,0.896756666666667,0.523087333333333,0.149418000000000
547(mW/m2/nm),1.330569000000000,1.313790333333330,1.297011666666670,1.280233000000000,1.356127250000000,1.432021500000000,1.507915750000000,1.583810000000000,1.505374250000000,1.426938500000000,1.348502750000000,1.270067000000000,0.896908000000000,0.523749000000000,0.150590000000000
548(mW/m2/nm),1.332757000000000,1.315875000000000,1.298993000000000,1.282111000000000,1.356065000000000,1.430019000000000,1.503973000000000,1.577927000000000,1.501009000000000,1.424091000000000,1.347173000000000,1.270255000000000,0.897526666666667,0.524798333333333,0.152070000000000
549(mW/m2/nm),1.334961000000000,1.317976000000000,1.300991000000000,1.284006000000000,1.356037250000000,1.428068500000000,1.500099750000000,1.572131000000000,1.496716500000000,1.421302000000000,1.345887500000000,1.270473000000000,0.898162666666667,0.525852333333333,0.153542000000000
550(mW/m2/nm),1.334408000000000,1.317984000000000,1.301560000000000,1.285136000000000,1.357119250000000,1.429102500000000,1.501085750000000,1.573069000000000,1.497756000000000,1.422443000000000,1.347130000000000,1.271817000000000,0.899178666666667,0.526540333333333,0.153902000000000
551(mW/m2/nm),1.334222000000000,1.318478000000000,1.302734000000000,1.286990000000000,1.359346250000000,1.431702500000000,1.504058750000000,1.576415000000000,1.500874250000000,1.425333500000000,1.349792750000000,1.274252000000000,0.900883333333333,0.527514666666667,0.154146000000000
552(mW/m2/nm),1.331831000000000,1.316565333333330,1.301299666666670,1.286034000000000,1.358078000000000,1.430122000000000,1.502166000000000,1.574210000000000,1.499230500000000,1.424251000000000,1.349271500000000,1.274292000000000,0.900996000000000,0.527700000000000,0.154404000000000
553(mW/m2/nm),1.329301000000000,1.314319333333330,1.299337666666670,1.284356000000000,1.355586000000000,1.426816000000000,1.498046000000000,1.569276000000000,1.495446750000000,1.421617500000000,1.347788250000000,1.273959000000000,0.900933333333333,0.527907666666667,0.154882000000000
554(mW/m2/nm),1.328332000000000,1.313433000000000,1.298534000000000,1.283635000000000,1.354246500000000,1.424858000000000,1.495469500000000,1.566081000000000,1.492941750000000,1.419802500000000,1.346663250000000,1.273524000000000,0.900833333333333,0.528142666666667,0.155452000000000
555(mW/m2/nm),1.328236000000000,1.312828666666670,1.297421333333330,1.282014000000000,1.352416750000000,1.422819500000000,1.493222250000000,1.563625000000000,1.489935500000000,1.416246000000000,1.342556500000000,1.268867000000000,0.897855333333333,0.526843666666667,0.155832000000000
556(mW/m2/nm),1.328186000000000,1.312271000000000,1.296356000000000,1.280441000000000,1.350637750000000,1.420834500000000,1.491031250000000,1.561228000000000,1.486987500000000,1.412747000000000,1.338506500000000,1.264266000000000,0.894916333333333,0.525566666666667,0.156217000000000
557(mW/m2/nm),1.322051000000000,1.306169666666670,1.290288333333330,1.274407000000000,1.344648500000000,1.414890000000000,1.485131500000000,1.555373000000000,1.481699250000000,1.408025500000000,1.334351750000000,1.260678000000000,0.892405666666667,0.524133333333333,0.155861000000000
558(mW/m2/nm),1.317167000000000,1.301327333333330,1.285487666666670,1.269648000000000,1.340030750000000,1.410413500000000,1.480796250000000,1.551179000000000,1.478042500000000,1.404906000000000,1.331769500000000,1.258633000000000,0.890973333333333,0.523313666666667,0.155654000000000
559(mW/m2/nm),1.314696000000000,1.299278333333330,1.283860666666670,1.268443000000000,1.338841250000000,1.409239500000000,1.479637750000000,1.550036000000000,1.476598750000000,1.403161500000000,1.329724250000000,1.256287000000000,0.889356666666667,0.522426333333333,0.155496000000000
560(mW/m2/nm),1.312594000000000,1.297796333333330,1.282998666666670,1.268201000000000,1.338508250000000,1.408815500000000,1.479122750000000,1.549430000000000,1.475323750000000,1.401217500000000,1.327111250000000,1.253005000000000,0.887091666666667,0.521178333333333,0.155265000000000
561(mW/m2/nm),1.308481000000000,1.294083333333330,1.279685666666670,1.265288000000000,1.335381250000000,1.405474500000000,1.475567750000000,1.545661000000000,1.471619750000000,1.397578500000000,1.323537250000000,1.249496000000000,0.884552000000000,0.519608000000000,0.154664000000000
562(mW/m2/nm),1.303425000000000,1.289065000000000,1.274705000000000,1.260345000000000,1.330149500000000,1.399954000000000,1.469758500000000,1.539563000000000,1.466598250000000,1.393633500000000,1.320668750000000,1.247704000000000,0.883052666666667,0.518401333333333,0.153750000000000
563(mW/m2/nm),1.298988000000000,1.284636666666670,1.270285333333330,1.255934000000000,1.325531500000000,1.395129000000000,1.464726500000000,1.534324000000000,1.462304750000000,1.390285500000000,1.318266250000000,1.246247000000000,0.881785666666667,0.517324333333333,0.152863000000000
564(mW/m2/nm),1.297146000000000,1.282619333333330,1.268092666666670,1.253566000000000,1.323436250000000,1.393306500000000,1.463176750000000,1.533047000000000,1.461106500000000,1.389166000000000,1.317225500000000,1.245285000000000,0.880850333333333,0.516415666666667,0.151981000000000
565(mW/m2/nm),1.294976000000000,1.280276333333330,1.265576666666670,1.250877000000000,1.321004250000000,1.391131500000000,1.461258750000000,1.531386000000000,1.459542000000000,1.387698000000000,1.315854000000000,1.244010000000000,0.879692666666667,0.515375333333333,0.151058000000000
566(mW/m2/nm),1.292862000000000,1.277643666666670,1.262425333333330,1.247207000000000,1.317768750000000,1.388330500000000,1.458892250000000,1.529454000000000,1.457151000000000,1.384848000000000,1.312545000000000,1.240242000000000,0.876701666666667,0.513161333333333,0.149621000000000
567(mW/m2/nm),1.291223000000000,1.275420333333330,1.259617666666670,1.243815000000000,1.314869500000000,1.385924000000000,1.456978500000000,1.528033000000000,1.455150000000000,1.382267000000000,1.309384000000000,1.236501000000000,0.873716333333333,0.510931666666667,0.148147000000000
568(mW/m2/nm),1.291381000000000,1.275014666666670,1.258648333333330,1.242282000000000,1.314028500000000,1.385775000000000,1.457521500000000,1.529268000000000,1.455771000000000,1.382274000000000,1.308777000000000,1.235280000000000,0.872576000000000,0.509872000000000,0.147168000000000
569(mW/m2/nm),1.289861000000000,1.272983666666670,1.256106333333330,1.239229000000000,1.311637000000000,1.384045000000000,1.456453000000000,1.528861000000000,1.454894500000000,1.380928000000000,1.306961500000000,1.232995000000000,0.870728666666667,0.508462333333333,0.146196000000000
570(mW/m2/nm),1.288006000000000,1.270995000000000,1.253984000000000,1.236973000000000,1.309325750000000,1.381678500000000,1.454031250000000,1.526384000000000,1.452737750000000,1.379091500000000,1.305445250000000,1.231799000000000,0.869630333333334,0.507461666666667,0.145293000000000
571(mW/m2/nm),1.285285000000000,1.268842333333330,1.252399666666670,1.235957000000000,1.306911750000000,1.377866500000000,1.448821250000000,1.519776000000000,1.447928250000000,1.376080500000000,1.304232750000000,1.232385000000000,0.869752000000000,0.507119000000000,0.144486000000000
572(mW/m2/nm),1.283110000000000,1.267222000000000,1.251334000000000,1.235446000000000,1.305250250000000,1.375054500000000,1.444858750000000,1.514663000000000,1.444282500000000,1.373902000000000,1.303521500000000,1.233141000000000,0.869999333333333,0.506857666666667,0.143716000000000
573(mW/m2/nm),1.281188000000000,1.265806333333330,1.250424666666670,1.235043000000000,1.305571500000000,1.376100000000000,1.446628500000000,1.517157000000000,1.445650500000000,1.374144000000000,1.302637500000000,1.231131000000000,0.868335666666667,0.505540333333333,0.142745000000000
574(mW/m2/nm),1.278827000000000,1.263951333333330,1.249075666666670,1.234200000000000,1.305419500000000,1.376639000000000,1.447858500000000,1.519078000000000,1.446483750000000,1.373889500000000,1.301295250000000,1.228701000000000,0.866378666666667,0.504056333333333,0.141734000000000
575(mW/m2/nm),1.277499000000000,1.262568666666670,1.247638333333330,1.232708000000000,1.303879750000000,1.375051500000000,1.446223250000000,1.517395000000000,1.445220250000000,1.373045500000000,1.300870750000000,1.228696000000000,0.866328666666667,0.503961333333333,0.141594000000000
576(mW/m2/nm),1.278292000000000,1.263194333333330,1.248096666666670,1.232999000000000,1.304114250000000,1.375229500000000,1.446344750000000,1.517460000000000,1.445835750000000,1.374211500000000,1.302587250000000,1.230963000000000,0.867912000000000,0.504861000000000,0.141810000000000
577(mW/m2/nm),1.280755000000000,1.265636666666670,1.250518333333330,1.235400000000000,1.306488000000000,1.377576000000000,1.448664000000000,1.519752000000000,1.447941250000000,1.376130500000000,1.304319750000000,1.232509000000000,0.869560333333334,0.506611666666667,0.143663000000000
578(mW/m2/nm),1.283175000000000,1.268136333333330,1.253097666666670,1.238059000000000,1.309080250000000,1.380101500000000,1.451122750000000,1.522144000000000,1.449765750000000,1.377387500000000,1.305009250000000,1.232631000000000,0.870544000000000,0.508457000000000,0.146370000000000
579(mW/m2/nm),1.284945000000000,1.269840666666670,1.254736333333330,1.239632000000000,1.310509500000000,1.381387000000000,1.452264500000000,1.523142000000000,1.450932500000000,1.378723000000000,1.306513500000000,1.234304000000000,0.872505666666667,0.510707333333333,0.148909000000000
580(mW/m2/nm),1.286823000000000,1.271420333333330,1.256017666666670,1.240615000000000,1.311290250000000,1.381965500000000,1.452640750000000,1.523316000000000,1.452329750000000,1.381343500000000,1.310357250000000,1.239371000000000,0.876690333333333,0.514009666666667,0.151329000000000
581(mW/m2/nm),1.288477000000000,1.272817666666670,1.257158333333330,1.241499000000000,1.311886500000000,1.382274000000000,1.452661500000000,1.523049000000000,1.453078750000000,1.383108500000000,1.313138250000000,1.243168000000000,0.880034666666667,0.516901333333333,0.153768000000000
582(mW/m2/nm),1.292502000000000,1.276741000000000,1.260980000000000,1.245219000000000,1.315096250000000,1.384973500000000,1.454850750000000,1.524728000000000,1.454608000000000,1.384488000000000,1.314368000000000,1.244248000000000,0.881739000000000,0.519230000000000,0.156721000000000
583(mW/m2/nm),1.296689000000000,1.280824333333330,1.264959666666670,1.249095000000000,1.318467250000000,1.387839500000000,1.457211750000000,1.526584000000000,1.456305500000000,1.386027000000000,1.315748500000000,1.245470000000000,0.883548000000000,0.521626000000000,0.159704000000000
584(mW/m2/nm),1.294012000000000,1.278280000000000,1.262548000000000,1.246816000000000,1.315600250000000,1.384384500000000,1.453168750000000,1.521953000000000,1.452296250000000,1.382639500000000,1.312982750000000,1.243326000000000,0.882326000000000,0.521326000000000,0.160326000000000
585(mW/m2/nm),1.290821000000000,1.275235666666670,1.259650333333330,1.244065000000000,1.312245000000000,1.380425000000000,1.448605000000000,1.516785000000000,1.447797750000000,1.378810500000000,1.309823250000000,1.240836000000000,0.880830333333333,0.520824666666667,0.160819000000000
586(mW/m2/nm),1.281385000000000,1.266663000000000,1.251941000000000,1.237219000000000,1.305475500000000,1.373732000000000,1.441988500000000,1.510245000000000,1.440572500000000,1.370900000000000,1.301227500000000,1.231555000000000,0.874478333333333,0.517401666666667,0.160325000000000
587(mW/m2/nm),1.271727000000000,1.258101666666670,1.244476333333330,1.230851000000000,1.299529000000000,1.368207000000000,1.436885000000000,1.505563000000000,1.434618000000000,1.363673000000000,1.292728000000000,1.221783000000000,0.867768333333334,0.513753666666667,0.159739000000000
588(mW/m2/nm),1.264205000000000,1.250697000000000,1.237189000000000,1.223681000000000,1.292285750000000,1.360890500000000,1.429495250000000,1.498100000000000,1.427414250000000,1.356728500000000,1.286042750000000,1.215357000000000,0.863141000000000,0.510925000000000,0.158709000000000
589(mW/m2/nm),1.256697000000000,1.242478000000000,1.228259000000000,1.214040000000000,1.282043000000000,1.350046000000000,1.418049000000000,1.486052000000000,1.417053500000000,1.348055000000000,1.279056500000000,1.210058000000000,0.859060333333333,0.508062666666667,0.157065000000000
590(mW/m2/nm),1.249295000000000,1.234720666666670,1.220146333333330,1.205572000000000,1.273393000000000,1.341214000000000,1.409035000000000,1.476856000000000,1.408927500000000,1.340999000000000,1.273070500000000,1.205142000000000,0.855261666666667,0.505381333333333,0.155501000000000
